elapsed_s,beacon_letter,rssi,accuracy_m,proximity,pos_x,pos_y,nearest_letter,distance_to_nearest,confidence,motion_state,accel_magnitude,filtered_pos_x,filtered_pos_y
167.51,E,-79,10.94,Far,14.97,24.51,K,5.19,weak,cantering,0.2815,14.97,24.51
167.51,F,-91,4.26,Far,14.97,24.51,K,5.19,weak,cantering,0.2815,14.97,24.51
167.51,H,-91,6.06,Far,14.97,24.51,K,5.19,weak,cantering,0.2815,14.97,24.51
167.51,K,-84,2.84,Far,14.97,24.51,K,5.19,weak,cantering,0.2815,14.97,24.51
167.51,M,-57,-1.00,Unknown,14.97,24.51,K,5.19,weak,cantering,0.2815,14.97,24.51
168.51,A,-74,6.33,Far,13.91,25.17,K,4.00,weak,cantering,0.8459,13.91,25.17
168.51,B,-80,17.94,Far,13.91,25.17,K,4.00,weak,cantering,0.8459,13.91,25.17
168.51,C,-78,14.85,Far,13.91,25.17,K,4.00,weak,cantering,0.8459,13.91,25.17
168.51,E,-78,10.62,Far,13.91,25.17,K,4.00,weak,cantering,0.8459,13.91,25.17
168.51,F,-91,4.60,Far,13.91,25.17,K,4.00,weak,cantering,0.8459,13.91,25.17
168.51,H,-92,6.36,Far,13.91,25.17,K,4.00,weak,cantering,0.8459,13.91,25.17
168.51,K,-86,3.10,Far,13.91,25.17,K,4.00,weak,cantering,0.8459,13.91,25.17
168.51,M,-67,8.54,Far,13.91,25.17,K,4.00,weak,cantering,0.8459,13.91,25.17
169.51,A,-75,6.81,Far,10.41,26.36,K,0.55,weak,cantering,0.1480,10.41,26.36
169.51,B,-81,18.03,Far,10.41,26.36,K,0.55,weak,cantering,0.1480,10.41,26.36
169.51,C,-79,14.83,Far,10.41,26.36,K,0.55,weak,cantering,0.1480,10.41,26.36
169.51,E,-77,10.36,Far,10.41,26.36,K,0.55,weak,cantering,0.1480,10.41,26.36
169.51,F,-90,4.49,Far,10.41,26.36,K,0.55,weak,cantering,0.1480,10.41,26.36
169.51,H,-92,6.54,Far,10.41,26.36,K,0.55,weak,cantering,0.1480,10.41,26.36
169.51,K,-88,3.60,Far,10.41,26.36,K,0.55,weak,cantering,0.1480,10.41,26.36
169.51,M,-75,8.37,Far,10.41,26.36,K,0.55,weak,cantering,0.1480,10.41,26.36
170.51,A,-76,7.17,Far,6.52,24.66,E,3.73,weak,cantering,1.1266,6.52,24.66
170.51,B,-82,18.73,Far,6.52,24.66,E,3.73,weak,cantering,1.1266,6.52,24.66
170.51,C,-78,14.17,Far,6.52,24.66,E,3.73,weak,cantering,1.1266,6.52,24.66
170.51,E,-77,9.95,Far,6.52,24.66,E,3.73,weak,cantering,1.1266,6.52,24.66
170.51,F,-92,5.00,Far,6.52,24.66,E,3.73,weak,cantering,1.1266,6.52,24.66
170.51,H,-92,6.70,Far,6.52,24.66,E,3.73,weak,cantering,1.1266,6.52,24.66
170.51,K,-91,4.20,Far,6.52,24.66,E,3.73,weak,cantering,1.1266,6.52,24.66
170.51,M,-81,8.62,Far,6.52,24.66,E,3.73,weak,cantering,1.1266,6.52,24.66
171.51,A,-76,7.49,Far,5.29,20.88,E,4.79,weak,cantering,0.4268,5.29,20.88
171.51,B,-83,19.43,Far,5.29,20.88,E,4.79,weak,cantering,0.4268,5.29,20.88
171.51,C,-78,13.61,Far,5.29,20.88,E,4.79,weak,cantering,0.4268,5.29,20.88
171.51,E,-76,9.42,Far,5.29,20.88,E,4.79,weak,cantering,0.4268,5.29,20.88
171.51,F,-92,5.26,Far,5.29,20.88,E,4.79,weak,cantering,0.4268,5.29,20.88
171.51,H,-92,6.44,Far,5.29,20.88,E,4.79,weak,cantering,0.4268,5.29,20.88
171.51,K,-91,4.47,Far,5.29,20.88,E,4.79,weak,cantering,0.4268,5.29,20.88
171.51,M,-85,8.83,Far,5.29,20.88,E,4.79,weak,cantering,0.4268,5.29,20.88
172.51,A,-77,8.08,Far,2.74,25.85,E,2.75,weak,cantering,2.0026,2.74,25.85
172.51,B,-84,20.11,Far,2.74,25.85,E,2.75,weak,cantering,2.0026,2.74,25.85
172.51,C,-80,14.43,Far,2.74,25.85,E,2.75,weak,cantering,2.0026,2.74,25.85
172.51,E,-76,9.17,Far,2.74,25.85,E,2.75,weak,cantering,2.0026,2.74,25.85
172.51,F,-92,5.37,Far,2.74,25.85,E,2.75,weak,cantering,2.0026,2.74,25.85
172.51,H,-92,6.49,Far,2.74,25.85,E,2.75,weak,cantering,2.0026,2.74,25.85
172.51,K,-88,3.70,Far,2.74,25.85,E,2.75,weak,cantering,2.0026,2.74,25.85
172.51,M,-60,-1.00,Unknown,2.74,25.85,E,2.75,weak,cantering,2.0026,2.74,25.85
173.51,A,-78,8.55,Far,5.40,30.80,E,5.60,weak,cantering,0.5815,5.40,30.80
173.51,B,-85,20.78,Far,5.40,30.80,E,5.60,weak,cantering,0.5815,5.40,30.80
173.51,C,-81,15.06,Far,5.40,30.80,E,5.60,weak,cantering,0.5815,5.40,30.80
173.51,E,-77,9.52,Far,5.40,30.80,E,5.60,weak,cantering,0.5815,5.40,30.80
173.51,F,-92,5.67,Far,5.40,30.80,E,5.60,weak,cantering,0.5815,5.40,30.80
173.51,H,-92,6.65,Far,5.40,30.80,E,5.60,weak,cantering,0.5815,5.40,30.80
173.51,K,-86,2.72,Far,5.40,30.80,E,5.60,weak,cantering,0.5815,5.40,30.80
173.51,M,-68,7.73,Far,5.40,30.80,E,5.60,weak,cantering,0.5815,5.40,30.80
174.51,A,-78,8.87,Far,2.54,30.16,E,4.60,weak,cantering,2.4603,2.54,30.16
174.51,B,-85,21.43,Far,2.54,30.16,E,4.60,weak,cantering,2.4603,2.54,30.16
174.51,C,-83,16.00,Far,2.54,30.16,E,4.60,weak,cantering,2.4603,2.54,30.16
174.51,E,-78,10.06,Far,2.54,30.16,E,4.60,weak,cantering,2.4603,2.54,30.16
174.51,F,-92,5.94,Far,2.54,30.16,E,4.60,weak,cantering,2.4603,2.54,30.16
174.51,H,-65,-1.00,Unknown,2.54,30.16,E,4.60,weak,cantering,2.4603,2.54,30.16
174.51,K,-84,2.22,Near,2.54,30.16,E,4.60,weak,cantering,2.4603,2.54,30.16
174.51,M,-75,6.83,Far,2.54,30.16,E,4.60,weak,cantering,2.4603,2.54,30.16
175.51,A,-78,9.01,Far,1.35,31.79,E,2.59,weak,cantering,0.5872,1.35,31.79
175.51,B,-87,22.81,Far,1.35,31.79,E,2.59,weak,cantering,0.5872,1.35,31.79
175.51,C,-85,17.05,Far,1.35,31.79,E,2.59,weak,cantering,0.5872,1.35,31.79
175.51,E,-79,10.69,Far,1.35,31.79,E,2.59,weak,cantering,0.5872,1.35,31.79
175.51,F,-92,6.07,Far,1.35,31.79,E,2.59,weak,cantering,0.5872,1.35,31.79
175.51,H,-45,-1.00,Unknown,1.35,31.79,E,2.59,weak,cantering,0.5872,1.35,31.79
175.51,K,-81,1.48,Near,1.35,31.79,E,2.59,weak,cantering,0.5872,1.35,31.79
175.51,M,-80,6.83,Far,1.35,31.79,E,2.59,weak,cantering,0.5872,1.35,31.79
176.51,A,-76,8.43,Far,-1.42,29.41,H,3.69,weak,cantering,0.6533,-1.42,29.41
176.51,B,-87,23.73,Far,-1.42,29.41,H,3.69,weak,cantering,0.6533,-1.42,29.41
176.51,C,-85,17.74,Far,-1.42,29.41,H,3.69,weak,cantering,0.6533,-1.42,29.41
176.51,E,-81,11.57,Far,-1.42,29.41,H,3.69,weak,cantering,0.6533,-1.42,29.41
176.51,F,-92,6.06,Far,-1.42,29.41,H,3.69,weak,cantering,0.6533,-1.42,29.41
176.51,H,-61,7.18,Far,-1.42,29.41,H,3.69,weak,cantering,0.6533,-1.42,29.41
176.51,K,-82,1.68,Near,-1.42,29.41,H,3.69,weak,cantering,0.6533,-1.42,29.41
176.51,M,-83,6.31,Far,-1.42,29.41,H,3.69,weak,cantering,0.6533,-1.42,29.41
177.51,A,-75,7.79,Far,-2.35,23.90,H,3.15,weak,cantering,1.6263,-2.35,23.90
177.51,B,-88,24.62,Far,-2.35,23.90,H,3.15,weak,cantering,1.6263,-2.35,23.90
177.51,C,-84,18.05,Far,-2.35,23.90,H,3.15,weak,cantering,1.6263,-2.35,23.90
177.51,E,-82,12.36,Far,-2.35,23.90,H,3.15,weak,cantering,1.6263,-2.35,23.90
177.51,F,-91,5.62,Far,-2.35,23.90,H,3.15,weak,cantering,1.6263,-2.35,23.90
177.51,H,-70,7.32,Far,-2.35,23.90,H,3.15,weak,cantering,1.6263,-2.35,23.90
177.51,K,-84,1.99,Far,-2.35,23.90,H,3.15,weak,cantering,1.6263,-2.35,23.90
177.51,M,-85,6.11,Far,-2.35,23.90,H,3.15,weak,cantering,1.6263,-2.35,23.90
178.51,A,-73,6.49,Far,1.63,19.96,H,1.63,weak,cantering,0.6594,1.63,19.96
178.51,B,-88,25.49,Far,1.63,19.96,H,1.63,weak,cantering,0.6594,1.63,19.96
178.51,C,-84,18.14,Far,1.63,19.96,H,1.63,weak,cantering,0.6594,1.63,19.96
178.51,E,-82,12.76,Far,1.63,19.96,H,1.63,weak,cantering,0.6594,1.63,19.96
178.51,F,-90,5.15,Far,1.63,19.96,H,1.63,weak,cantering,0.6594,1.63,19.96
178.51,H,-77,6.97,Far,1.63,19.96,H,1.63,weak,cantering,0.6594,1.63,19.96
178.51,K,-86,2.40,Far,1.63,19.96,H,1.63,weak,cantering,0.6594,1.63,19.96
178.51,M,-87,6.09,Far,1.63,19.96,H,1.63,weak,cantering,0.6594,1.63,19.96
179.51,A,-72,5.83,Far,6.16,16.92,H,4.83,weak,cantering,0.1396,6.16,16.92
179.51,B,-88,26.50,Far,6.16,16.92,H,4.83,weak,cantering,0.1396,6.16,16.92
179.51,C,-83,18.21,Far,6.16,16.92,H,4.83,weak,cantering,0.1396,6.16,16.92
179.51,E,-80,11.85,Far,6.16,16.92,H,4.83,weak,cantering,0.1396,6.16,16.92
179.51,F,-90,5.17,Far,6.16,16.92,H,4.83,weak,cantering,0.1396,6.16,16.92
179.51,H,-81,6.75,Far,6.16,16.92,H,4.83,weak,cantering,0.1396,6.16,16.92
179.51,K,-86,2.62,Far,6.16,16.92,H,4.83,weak,cantering,0.1396,6.16,16.92
179.51,M,-88,6.08,Far,6.16,16.92,H,4.83,weak,cantering,0.1396,6.16,16.92
180.51,A,-70,5.02,Far,7.64,14.48,H,2.41,weak,cantering,0.0808,7.64,14.48
180.51,B,-88,27.30,Far,7.64,14.48,H,2.41,weak,cantering,0.0808,7.64,14.48
180.51,C,-83,18.28,Far,7.64,14.48,H,2.41,weak,cantering,0.0808,7.64,14.48
180.51,E,-78,10.64,Far,7.64,14.48,H,2.41,weak,cantering,0.0808,7.64,14.48
180.51,F,-90,5.19,Far,7.64,14.48,H,2.41,weak,cantering,0.0808,7.64,14.48
180.51,H,-85,7.30,Far,7.64,14.48,H,2.41,weak,cantering,0.0808,7.64,14.48
180.51,K,-86,2.73,Far,7.64,14.48,H,2.41,weak,cantering,0.0808,7.64,14.48
180.51,M,-89,6.29,Far,7.64,14.48,H,2.41,weak,cantering,0.0808,7.64,14.48
181.50,A,-68,4.01,Far,7.78,13.90,H,2.23,weak,walking,0.0401,7.78,13.90
181.50,B,-88,27.86,Far,7.78,13.90,H,2.23,weak,walking,0.0401,7.78,13.90
181.50,C,-83,18.55,Far,7.78,13.90,H,2.23,weak,walking,0.0401,7.78,13.90
181.50,E,-76,9.50,Far,7.78,13.90,H,2.23,weak,walking,0.0401,7.78,13.90
181.50,F,-89,4.97,Far,7.78,13.90,H,2.23,weak,walking,0.0401,7.78,13.90
181.50,H,-88,7.66,Far,7.78,13.90,H,2.23,weak,walking,0.0401,7.78,13.90
181.50,K,-87,2.96,Far,7.78,13.90,H,2.23,weak,walking,0.0401,7.78,13.90
181.50,M,-91,6.77,Far,7.78,13.90,H,2.23,weak,walking,0.0401,7.78,13.90
182.51,A,-65,2.53,Near,7.78,13.89,H,2.22,weak,stationary,0.0383,7.78,13.89
182.51,B,-87,27.85,Far,7.78,13.89,H,2.22,weak,stationary,0.0383,7.78,13.89
182.51,C,-83,18.80,Far,7.78,13.89,H,2.22,weak,stationary,0.0383,7.78,13.89
182.51,E,-74,7.94,Far,7.78,13.89,H,2.22,weak,stationary,0.0383,7.78,13.89
182.51,F,-88,4.53,Far,7.78,13.89,H,2.22,weak,stationary,0.0383,7.78,13.89
182.51,H,-90,7.96,Far,7.78,13.89,H,2.22,weak,stationary,0.0383,7.78,13.89
182.51,K,-86,2.83,Far,7.78,13.89,H,2.22,weak,stationary,0.0383,7.78,13.89
182.51,M,-93,7.22,Far,7.78,13.89,H,2.22,weak,stationary,0.0383,7.78,13.89
183.51,A,-61,1.28,Near,7.79,13.89,E,2.21,weak,stationary,0.0205,7.79,13.89
183.51,B,-89,29.37,Far,7.79,13.89,E,2.21,weak,stationary,0.0205,7.79,13.89
183.51,C,-83,19.22,Far,7.79,13.89,E,2.21,weak,stationary,0.0205,7.79,13.89
183.51,E,-73,7.29,Far,7.79,13.89,E,2.21,weak,stationary,0.0205,7.79,13.89
183.51,F,-90,4.88,Far,7.79,13.89,E,2.21,weak,stationary,0.0205,7.79,13.89
183.51,H,-92,8.23,Far,7.79,13.89,E,2.21,weak,stationary,0.0205,7.79,13.89
183.51,K,-86,2.97,Far,7.79,13.89,E,2.21,weak,stationary,0.0205,7.79,13.89
183.51,M,-65,-1.00,Unknown,7.79,13.89,E,2.21,weak,stationary,0.0205,7.79,13.89
184.51,A,-58,0.78,Near,7.80,13.90,E,2.20,weak,stationary,0.0199,7.80,13.90
184.51,B,-89,30.62,Far,7.80,13.90,E,2.20,weak,stationary,0.0199,7.80,13.90
184.51,C,-87,20.81,Far,7.80,13.90,E,2.20,weak,stationary,0.0199,7.80,13.90
184.51,E,-72,6.79,Far,7.80,13.90,E,2.20,weak,stationary,0.0199,7.80,13.90
184.51,F,-63,-1.00,Unknown,7.80,13.90,E,2.20,weak,stationary,0.0199,7.80,13.90
184.51,H,-91,7.37,Far,7.80,13.90,E,2.20,weak,stationary,0.0199,7.80,13.90
184.51,K,-86,3.09,Far,7.80,13.90,E,2.20,weak,stationary,0.0199,7.80,13.90
184.51,M,-45,-1.00,Unknown,7.80,13.90,E,2.20,weak,stationary,0.0199,7.80,13.90
185.51,A,-56,0.61,Near,7.81,13.91,E,2.19,weak,stationary,0.0072,7.81,13.91
185.51,B,-90,31.85,Far,7.81,13.91,E,2.19,weak,stationary,0.0072,7.81,13.91
185.51,C,-87,21.80,Far,7.81,13.91,E,2.19,weak,stationary,0.0072,7.81,13.91
185.51,E,-72,6.39,Far,7.81,13.91,E,2.19,weak,stationary,0.0072,7.81,13.91
185.51,F,-71,4.84,Far,7.81,13.91,E,2.19,weak,stationary,0.0072,7.81,13.91
185.51,H,-90,6.77,Far,7.81,13.91,E,2.19,weak,stationary,0.0072,7.81,13.91
185.51,K,-88,3.50,Far,7.81,13.91,E,2.19,weak,stationary,0.0072,7.81,13.91
185.51,M,-32,-1.00,Unknown,7.81,13.91,E,2.19,weak,stationary,0.0072,7.81,13.91
186.51,A,-55,0.54,Near,7.82,13.93,E,2.18,weak,stationary,0.0113,7.82,13.93
186.51,B,-63,-1.00,Unknown,7.82,13.93,E,2.18,weak,stationary,0.0113,7.82,13.93
186.51,C,-86,22.02,Far,7.82,13.93,E,2.18,weak,stationary,0.0113,7.82,13.93
186.51,E,-72,6.21,Far,7.82,13.93,E,2.18,weak,stationary,0.0113,7.82,13.93
186.51,F,-76,4.47,Far,7.82,13.93,E,2.18,weak,stationary,0.0113,7.82,13.93
186.51,H,-63,-1.00,Unknown,7.82,13.93,E,2.18,weak,stationary,0.0113,7.82,13.93
186.51,K,-89,3.84,Far,7.82,13.93,E,2.18,weak,stationary,0.0113,7.82,13.93
186.51,M,-22,-1.00,Unknown,7.82,13.93,E,2.18,weak,stationary,0.0113,7.82,13.93
187.51,A,-54,0.48,Near,8.29,14.29,F,1.73,weak,walking,0.0189,8.29,14.29
187.51,B,-71,34.55,Far,8.29,14.29,F,1.73,weak,walking,0.0189,8.29,14.29
187.51,C,-86,22.22,Far,8.29,14.29,F,1.73,weak,walking,0.0189,8.29,14.29
187.51,E,-72,6.06,Far,8.29,14.29,F,1.73,weak,walking,0.0189,8.29,14.29
187.51,F,-53,-1.00,Unknown,8.29,14.29,F,1.73,weak,walking,0.0189,8.29,14.29
187.51,H,-72,7.01,Far,8.29,14.29,F,1.73,weak,walking,0.0189,8.29,14.29
187.51,K,-88,3.56,Far,8.29,14.29,F,1.73,weak,walking,0.0189,8.29,14.29
187.51,M,-45,7.90,Far,8.29,14.29,F,1.73,weak,walking,0.0189,8.29,14.29
188.51,A,-55,0.52,Near,8.86,14.08,F,1.14,weak,walking,0.0776,8.86,14.08
188.51,B,-77,35.69,Far,8.86,14.08,F,1.14,weak,walking,0.0776,8.86,14.08
188.51,C,-84,21.24,Far,8.86,14.08,F,1.14,weak,walking,0.0776,8.86,14.08
188.51,E,-73,6.16,Far,8.86,14.08,F,1.14,weak,walking,0.0776,8.86,14.08
188.51,F,-65,5.00,Far,8.86,14.08,F,1.14,weak,walking,0.0776,8.86,14.08
188.51,H,-79,7.31,Far,8.86,14.08,F,1.14,weak,walking,0.0776,8.86,14.08
188.51,K,-88,3.81,Far,8.86,14.08,F,1.14,weak,walking,0.0776,8.86,14.08
188.51,M,-61,10.10,Far,8.86,14.08,F,1.14,weak,walking,0.0776,8.86,14.08
189.51,A,-59,0.84,Near,8.64,14.64,F,1.50,weak,walking,0.3525,8.64,14.64
189.51,B,-81,36.57,Far,8.64,14.64,F,1.50,weak,walking,0.3525,8.64,14.64
189.51,C,-82,18.86,Far,8.64,14.64,F,1.50,weak,walking,0.3525,8.64,14.64
189.51,E,-73,6.13,Far,8.64,14.64,F,1.50,weak,walking,0.3525,8.64,14.64
189.51,F,-73,5.07,Far,8.64,14.64,F,1.50,weak,walking,0.3525,8.64,14.64
189.51,H,-55,-1.00,Unknown,8.64,14.64,F,1.50,weak,walking,0.3525,8.64,14.64
189.51,K,-91,4.39,Far,8.64,14.64,F,1.50,weak,walking,0.3525,8.64,14.64
189.51,M,-72,10.81,Far,8.64,14.64,F,1.50,weak,walking,0.3525,8.64,14.64
190.51,A,-62,1.20,Near,8.48,14.78,H,1.71,weak,walking,0.0956,8.48,14.78
190.51,B,-83,36.86,Far,8.48,14.78,H,1.71,weak,walking,0.0956,8.48,14.78
190.51,C,-80,17.11,Far,8.48,14.78,H,1.71,weak,walking,0.0956,8.48,14.78
190.51,E,-73,6.23,Far,8.48,14.78,H,1.71,weak,walking,0.0956,8.48,14.78
190.51,F,-78,4.97,Far,8.48,14.78,H,1.71,weak,walking,0.0956,8.48,14.78
190.51,H,-68,7.94,Far,8.48,14.78,H,1.71,weak,walking,0.0956,8.48,14.78
190.51,K,-92,4.86,Far,8.48,14.78,H,1.71,weak,walking,0.0956,8.48,14.78
190.51,M,-80,11.26,Far,8.48,14.78,H,1.71,weak,walking,0.0956,8.48,14.78
191.51,A,-65,1.64,Far,8.78,15.29,H,1.78,weak,walking,0.0343,8.78,15.29
191.51,B,-85,37.41,Far,8.78,15.29,H,1.78,weak,walking,0.0343,8.78,15.29
191.51,C,-78,15.42,Far,8.78,15.29,H,1.78,weak,walking,0.0343,8.78,15.29
191.51,E,-73,6.06,Far,8.78,15.29,H,1.78,weak,walking,0.0343,8.78,15.29
191.51,F,-81,4.75,Far,8.78,15.29,H,1.78,weak,walking,0.0343,8.78,15.29
191.51,H,-75,7.43,Far,8.78,15.29,H,1.78,weak,walking,0.0343,8.78,15.29
191.51,K,-92,5.22,Far,8.78,15.29,H,1.78,weak,walking,0.0343,8.78,15.29
191.51,M,-56,-1.00,Unknown,8.78,15.29,H,1.78,weak,walking,0.0343,8.78,15.29
192.51,A,-68,2.18,Far,9.09,15.81,H,2.02,weak,walking,0.0440,9.09,15.81
192.51,B,-84,34.97,Far,9.09,15.81,H,2.02,weak,walking,0.0440,9.09,15.81
192.51,C,-77,14.12,Far,9.09,15.81,H,2.02,weak,walking,0.0440,9.09,15.81
192.51,E,-73,6.27,Far,9.09,15.81,H,2.02,weak,walking,0.0440,9.09,15.81
192.51,F,-83,4.60,Far,9.09,15.81,H,2.02,weak,walking,0.0440,9.09,15.81
192.51,H,-80,7.30,Far,9.09,15.81,H,2.02,weak,walking,0.0440,9.09,15.81
192.51,K,-93,5.64,Far,9.09,15.81,H,2.02,weak,walking,0.0440,9.09,15.81
192.51,M,-39,-1.00,Unknown,9.09,15.81,H,2.02,weak,walking,0.0440,9.09,15.81
193.51,A,-70,2.73,Far,9.37,16.34,H,2.42,weak,walking,0.0826,9.37,16.34
193.51,B,-84,33.94,Far,9.37,16.34,H,2.42,weak,walking,0.0826,9.37,16.34
193.51,C,-79,14.71,Far,9.37,16.34,H,2.42,weak,walking,0.0826,9.37,16.34
193.51,E,-74,6.56,Far,9.37,16.34,H,2.42,weak,walking,0.0826,9.37,16.34
193.51,F,-82,3.45,Far,9.37,16.34,H,2.42,weak,walking,0.0826,9.37,16.34
193.51,H,-84,7.37,Far,9.37,16.34,H,2.42,weak,walking,0.0826,9.37,16.34
193.51,K,-65,-1.00,Unknown,9.37,16.34,H,2.42,weak,walking,0.0826,9.37,16.34
193.51,M,-56,10.97,Far,9.37,16.34,H,2.42,weak,walking,0.0826,9.37,16.34
194.51,A,-72,3.28,Far,10.65,18.49,H,1.65,weak,trotting,0.7586,10.65,18.49
194.51,B,-85,34.35,Far,10.65,18.49,H,1.65,weak,trotting,0.7586,10.65,18.49
194.51,C,-81,15.30,Far,10.65,18.49,H,1.65,weak,trotting,0.7586,10.65,18.49
194.51,E,-75,6.82,Far,10.65,18.49,H,1.65,weak,trotting,0.7586,10.65,18.49
194.51,F,-83,3.29,Far,10.65,18.49,H,1.65,weak,trotting,0.7586,10.65,18.49
194.51,H,-87,7.43,Far,10.65,18.49,H,1.65,weak,trotting,0.7586,10.65,18.49
194.51,K,-72,5.13,Far,10.65,18.49,H,1.65,weak,trotting,0.7586,10.65,18.49
194.51,M,-39,-1.00,Unknown,10.65,18.49,H,1.65,weak,trotting,0.7586,10.65,18.49
195.51,A,-72,3.74,Far,11.94,20.63,H,2.04,weak,trotting,0.5979,11.94,20.63
195.51,B,-85,33.40,Far,11.94,20.63,H,2.04,weak,trotting,0.5979,11.94,20.63
195.51,C,-80,14.80,Far,11.94,20.63,H,2.04,weak,trotting,0.5979,11.94,20.63
195.51,E,-75,7.06,Far,11.94,20.63,H,2.04,weak,trotting,0.5979,11.94,20.63
195.51,F,-84,3.27,Far,11.94,20.63,H,2.04,weak,trotting,0.5979,11.94,20.63
195.51,H,-88,7.33,Far,11.94,20.63,H,2.04,weak,trotting,0.5979,11.94,20.63
195.51,K,-78,5.45,Far,11.94,20.63,H,2.04,weak,trotting,0.5979,11.94,20.63
195.51,M,-27,-1.00,Unknown,11.94,20.63,H,2.04,weak,trotting,0.5979,11.94,20.63
196.51,A,-73,4.28,Far,13.23,22.76,H,4.25,weak,trotting,0.7821,13.23,22.76
196.51,B,-85,32.56,Far,13.23,22.76,H,4.25,weak,trotting,0.7821,13.23,22.76
196.51,C,-80,14.79,Far,13.23,22.76,H,4.25,weak,trotting,0.7821,13.23,22.76
196.51,E,-76,7.58,Far,13.23,22.76,H,4.25,weak,trotting,0.7821,13.23,22.76
196.51,F,-86,3.54,Far,13.23,22.76,H,4.25,weak,trotting,0.7821,13.23,22.76
196.51,H,-89,7.24,Far,13.23,22.76,H,4.25,weak,trotting,0.7821,13.23,22.76
196.51,K,-81,5.09,Far,13.23,22.76,H,4.25,weak,trotting,0.7821,13.23,22.76
196.51,M,-19,-1.00,Unknown,13.23,22.76,H,4.25,weak,trotting,0.7821,13.23,22.76
197.51,A,-72,4.24,Far,16.11,27.55,H,4.18,weak,cantering,0.2835,16.11,27.55
197.51,B,-84,31.82,Far,16.11,27.55,H,4.18,weak,cantering,0.2835,16.11,27.55
197.51,C,-82,15.71,Far,16.11,27.55,H,4.18,weak,cantering,0.2835,16.11,27.55
197.51,E,-78,8.31,Far,16.11,27.55,H,4.18,weak,cantering,0.2835,16.11,27.55
197.51,F,-85,3.25,Far,16.11,27.55,H,4.18,weak,cantering,0.2835,16.11,27.55
197.51,H,-89,6.67,Far,16.11,27.55,H,4.18,weak,cantering,0.2835,16.11,27.55
197.51,K,-84,5.12,Far,16.11,27.55,H,4.18,weak,cantering,0.2835,16.11,27.55
197.51,M,-13,-1.00,Unknown,16.11,27.55,H,4.18,weak,cantering,0.2835,16.11,27.55
198.51,A,-71,4.09,Far,18.44,31.33,H,3.09,weak,cantering,1.7268,18.44,31.33
198.51,B,-85,31.81,Far,18.44,31.33,H,3.09,weak,cantering,1.7268,18.44,31.33
198.51,C,-82,16.14,Far,18.44,31.33,H,3.09,weak,cantering,1.7268,18.44,31.33
198.51,E,-78,8.76,Far,18.44,31.33,H,3.09,weak,cantering,1.7268,18.44,31.33
198.51,F,-83,2.49,Near,18.44,31.33,H,3.09,weak,cantering,1.7268,18.44,31.33
198.51,H,-89,6.42,Far,18.44,31.33,H,3.09,weak,cantering,1.7268,18.44,31.33
198.51,K,-83,4.07,Far,18.44,31.33,H,3.09,weak,cantering,1.7268,18.44,31.33
198.51,M,-37,9.48,Far,18.44,31.33,H,3.09,weak,cantering,1.7268,18.44,31.33
199.51,A,-72,4.51,Far,23.24,28.42,H,4.04,weak,cantering,0.7940,23.24,28.42
199.51,B,-85,31.15,Far,23.24,28.42,H,4.04,weak,cantering,0.7940,23.24,28.42
199.51,C,-82,16.38,Far,23.24,28.42,H,4.04,weak,cantering,0.7940,23.24,28.42
199.51,E,-79,9.29,Far,23.24,28.42,H,4.04,weak,cantering,0.7940,23.24,28.42
199.51,F,-58,-1.00,Unknown,23.24,28.42,H,4.04,weak,cantering,0.7940,23.24,28.42
199.51,H,-91,6.87,Far,23.24,28.42,H,4.04,weak,cantering,0.7940,23.24,28.42
199.51,K,-84,3.62,Far,23.24,28.42,H,4.04,weak,cantering,0.7940,23.24,28.42
199.51,M,-54,9.18,Far,23.24,28.42,H,4.04,weak,cantering,0.7940,23.24,28.42
200.51,A,-73,4.73,Far,25.74,23.41,H,6.30,weak,cantering,0.5793,25.74,23.41
200.51,B,-87,32.25,Far,25.74,23.41,H,6.30,weak,cantering,0.5793,25.74,23.41
200.51,C,-83,17.08,Far,25.74,23.41,H,6.30,weak,cantering,0.5793,25.74,23.41
200.51,E,-79,9.53,Far,25.74,23.41,H,6.30,weak,cantering,0.5793,25.74,23.41
200.51,F,-64,1.88,Near,25.74,23.41,H,6.30,weak,cantering,0.5793,25.74,23.41
200.51,H,-92,7.10,Far,25.74,23.41,H,6.30,weak,cantering,0.5793,25.74,23.41
200.51,K,-58,-1.00,Unknown,25.74,23.41,H,6.30,weak,cantering,0.5793,25.74,23.41
200.51,M,-67,9.75,Far,25.74,23.41,H,6.30,weak,cantering,0.5793,25.74,23.41
201.51,A,-73,5.01,Far,24.65,17.89,H,5.11,weak,cantering,2.1553,24.65,17.89
201.51,B,-87,32.96,Far,24.65,17.89,H,5.11,weak,cantering,2.1553,24.65,17.89
201.51,C,-82,16.81,Far,24.65,17.89,H,5.11,weak,cantering,2.1553,24.65,17.89
201.51,E,-78,9.74,Far,24.65,17.89,H,5.11,weak,cantering,2.1553,24.65,17.89
201.51,F,-68,1.42,Near,24.65,17.89,H,5.11,weak,cantering,2.1553,24.65,17.89
201.51,H,-92,7.19,Far,24.65,17.89,H,5.11,weak,cantering,2.1553,24.65,17.89
201.51,K,-68,3.92,Far,24.65,17.89,H,5.11,weak,cantering,2.1553,24.65,17.89
201.51,M,-76,10.37,Far,24.65,17.89,H,5.11,weak,cantering,2.1553,24.65,17.89
